type_driver,property,probability
1,Pmin=? [ F crashed ],0.23052580889198088
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],0.0
1,Pmax=? [ F (x=500 & t < 19) ],2.574270820086402e-10
1,Pmax=? [ F (x=500 & t < 20) ],1.1029039006597636e-09
1,Pmax=? [ F (x=500 & t < 21) ],0.7050366007137578
1,Pmax=? [ F (x=500 & t < 22) ],0.7681078896547835
1,Pmax=? [ F (x=500 & t < 23) ],0.7694741911080194
1,Pmax=? [ F (x=500 & t < 24) ],0.7694741911080194
1,Pmax=? [ F (x=500 & t < 25) ],0.7694741911080194
1,Pmax=? [ F (x=500 & t < 26) ],0.7694741911080194
2,Pmin=? [ F crashed ],0.08376153194092179
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],0.0
2,Pmax=? [ F (x=500 & t < 19) ],1.182595652900201e-10
2,Pmax=? [ F (x=500 & t < 20) ],6.130714508472585e-10
2,Pmax=? [ F (x=500 & t < 21) ],0.7679000541142731
2,Pmax=? [ F (x=500 & t < 22) ],0.9155867529065984
2,Pmax=? [ F (x=500 & t < 23) ],0.9162384680590783
2,Pmax=? [ F (x=500 & t < 24) ],0.9162384680590783
2,Pmax=? [ F (x=500 & t < 25) ],0.9162384680590783
2,Pmax=? [ F (x=500 & t < 26) ],0.9162384680590783
3,Pmin=? [ F crashed ],0.029783058289875743
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],0.0
3,Pmax=? [ F (x=500 & t < 19) ],5.224610329523205e-11
3,Pmax=? [ F (x=500 & t < 20) ],1.7108677962161384e-09
3,Pmax=? [ F (x=500 & t < 21) ],0.5643334952398001
3,Pmax=? [ F (x=500 & t < 22) ],0.9700665278690045
3,Pmax=? [ F (x=500 & t < 23) ],0.9702169417101243
3,Pmax=? [ F (x=500 & t < 24) ],0.9702169417101243
3,Pmax=? [ F (x=500 & t < 25) ],0.9702169417101243
3,Pmax=? [ F (x=500 & t < 26) ],0.9702169417101243
