o_lane,d,vi1,vi2,p_x(1),p_x(2),p_x(3),p_y(1),p_y(2),p_y(3),p_y(4),p_y(5),p_y(6),p_y(7)
1,1,15,15,0.22822,15.867,-0.46223,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,15,15,0.2282,15.866,-0.46193,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,15,15,0.22817,15.866,-0.46162,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,15,15,0.22814,15.865,-0.46132,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,15,15,0.22811,15.865,-0.46102,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,15,15,0.22809,15.865,-0.46072,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,15,15,0.22806,15.864,-0.46041,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,15,15,0.22803,15.864,-0.46011,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,15,15,0.228,15.864,-0.45981,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,15,15,0.22798,15.863,-0.45951,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,15,15,0.22795,15.863,-0.4592,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,15,15,0.22792,15.862,-0.4589,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,15,15,0.22789,15.862,-0.4586,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,15,15,0.22786,15.862,-0.4583,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,15,15,0.22784,15.861,-0.45799,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,15,15,0.22781,15.861,-0.45769,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,15,15,0.22778,15.86,-0.45739,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,15,15,0.22775,15.86,-0.45709,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,15,15,0.22773,15.86,-0.45678,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,15,15,0.2277,15.859,-0.45648,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,15,15,0.22767,15.859,-0.45618,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,15,15,0.22764,15.859,-0.45588,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,15,15,0.22761,15.858,-0.45557,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,15,15,0.22759,15.858,-0.45527,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,15,15,0.22756,15.857,-0.45497,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,15,15,0.22753,15.857,-0.45467,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,15,15,0.2275,15.857,-0.45436,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,15,15,0.22748,15.856,-0.45406,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,15,15,0.22745,15.856,-0.45376,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,15,15,0.22742,15.856,-0.45346,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,15,15,0.22739,15.855,-0.45315,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,15,15,0.22737,15.855,-0.45285,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,15,15,0.22734,15.854,-0.45255,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,15,15,0.22731,15.854,-0.45225,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,15,15,0.22728,15.854,-0.45194,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,15,15,0.22725,15.853,-0.45164,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,15,15,0.22723,15.853,-0.45134,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,15,15,0.2272,15.852,-0.45104,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,15,15,0.22717,15.852,-0.45073,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,15,15,0.22714,15.852,-0.45043,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,15,15,0.22712,15.851,-0.45013,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,15,15,0.22709,15.851,-0.44983,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,15,15,0.22706,15.851,-0.44952,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,16,15,0.21723,16.811,-0.43576,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,16,15,0.2172,16.811,-0.43547,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,16,15,0.21717,16.81,-0.43519,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,16,15,0.21714,16.81,-0.4349,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,16,15,0.21712,16.81,-0.43462,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,16,15,0.21709,16.809,-0.43433,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,16,15,0.21706,16.809,-0.43405,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,16,15,0.21704,16.809,-0.43376,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,16,15,0.21701,16.808,-0.43348,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,16,15,0.21698,16.808,-0.43319,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,16,15,0.21696,16.808,-0.43291,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,16,15,0.21693,16.807,-0.43262,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,16,15,0.2169,16.807,-0.43234,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,16,15,0.21688,16.807,-0.43205,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,16,15,0.21685,16.806,-0.43177,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,16,15,0.21682,16.806,-0.43148,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,16,15,0.2168,16.805,-0.4312,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,16,15,0.21677,16.805,-0.43091,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,16,15,0.21674,16.805,-0.43063,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,16,15,0.21672,16.804,-0.43034,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,16,15,0.21669,16.804,-0.43006,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,16,15,0.21666,16.804,-0.42978,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,16,15,0.21664,16.803,-0.42949,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,16,15,0.21661,16.803,-0.42921,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,16,15,0.21658,16.803,-0.42892,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,16,15,0.21655,16.802,-0.42864,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,16,15,0.21653,16.802,-0.42835,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,16,15,0.2165,16.802,-0.42807,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,16,15,0.21647,16.801,-0.42778,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,16,15,0.21645,16.801,-0.4275,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,16,15,0.21642,16.8,-0.42721,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,16,15,0.21639,16.8,-0.42693,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,16,15,0.21637,16.8,-0.42664,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,16,15,0.21634,16.799,-0.42636,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,16,15,0.21631,16.799,-0.42607,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,16,15,0.21629,16.799,-0.42579,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,16,15,0.21626,16.798,-0.4255,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,16,15,0.21623,16.798,-0.42522,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,16,15,0.21621,16.798,-0.42493,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,16,15,0.21618,16.797,-0.42465,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,16,15,0.21615,16.797,-0.42436,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,16,15,0.21613,16.797,-0.42408,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,16,15,0.2161,16.796,-0.42379,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,17,15,0.20695,17.762,-0.41202,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,17,15,0.20692,17.762,-0.41175,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,17,15,0.20689,17.762,-0.41148,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,17,15,0.20687,17.761,-0.41121,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,17,15,0.20684,17.761,-0.41094,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,17,15,0.20682,17.761,-0.41068,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,17,15,0.20679,17.76,-0.41041,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,17,15,0.20676,17.76,-0.41014,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,17,15,0.20674,17.76,-0.40987,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,17,15,0.20671,17.759,-0.4096,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,17,15,0.20669,17.759,-0.40933,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,17,15,0.20666,17.759,-0.40906,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,17,15,0.20663,17.758,-0.40879,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,17,15,0.20661,17.758,-0.40852,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,17,15,0.20658,17.758,-0.40825,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,17,15,0.20656,17.757,-0.40798,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,17,15,0.20653,17.757,-0.40772,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,17,15,0.2065,17.757,-0.40745,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,17,15,0.20648,17.756,-0.40718,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,17,15,0.20645,17.756,-0.40691,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,17,15,0.20643,17.756,-0.40664,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,17,15,0.2064,17.755,-0.40637,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,17,15,0.20637,17.755,-0.4061,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,17,15,0.20635,17.755,-0.40583,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,17,15,0.20632,17.754,-0.40556,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,17,15,0.2063,17.754,-0.40529,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,17,15,0.20627,17.754,-0.40502,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,17,15,0.20624,17.753,-0.40476,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,17,15,0.20622,17.753,-0.40449,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,17,15,0.20619,17.753,-0.40422,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,17,15,0.20617,17.752,-0.40395,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,17,15,0.20614,17.752,-0.40368,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,17,15,0.20612,17.752,-0.40341,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,17,15,0.20609,17.751,-0.40314,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,17,15,0.20606,17.751,-0.40287,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,17,15,0.20604,17.751,-0.4026,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,17,15,0.20601,17.75,-0.40233,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,17,15,0.20599,17.75,-0.40207,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,17,15,0.20596,17.75,-0.4018,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,17,15,0.20593,17.749,-0.40153,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,17,15,0.20591,17.749,-0.40126,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,17,15,0.20588,17.748,-0.40099,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,17,15,0.20586,17.748,-0.40072,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,18,15,0.15924,19.179,-0.27789,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,18,15,0.19732,18.719,-0.39039,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,18,15,0.19729,18.718,-0.39013,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,18,15,0.19727,18.718,-0.38988,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,18,15,0.19724,18.718,-0.38962,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,18,15,0.19722,18.717,-0.38937,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,18,15,0.19719,18.717,-0.38911,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,18,15,0.19717,18.717,-0.38886,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,18,15,0.19714,18.716,-0.38861,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,18,15,0.19712,18.716,-0.38835,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,18,15,0.19709,18.716,-0.3881,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,18,15,0.19707,18.715,-0.38784,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,18,15,0.19704,18.715,-0.38759,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,18,15,0.19702,18.715,-0.38733,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,18,15,0.19699,18.714,-0.38708,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,18,15,0.19697,18.714,-0.38682,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,18,15,0.19694,18.714,-0.38657,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,18,15,0.19692,18.713,-0.38631,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,18,15,0.19689,18.713,-0.38606,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,18,15,0.19687,18.713,-0.3858,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,18,15,0.19684,18.713,-0.38555,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,18,15,0.19682,18.712,-0.38529,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,18,15,0.19679,18.712,-0.38504,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,18,15,0.19677,18.712,-0.38478,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,18,15,0.19674,18.711,-0.38453,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,18,15,0.19672,18.711,-0.38427,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,18,15,0.19669,18.711,-0.38402,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,18,15,0.19667,18.71,-0.38376,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,18,15,0.19664,18.71,-0.38351,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,18,15,0.19662,18.71,-0.38325,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,18,15,0.19659,18.709,-0.383,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,18,15,0.19657,18.709,-0.38274,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,18,15,0.19654,18.709,-0.38249,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,18,15,0.19652,18.708,-0.38223,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,18,15,0.19649,18.708,-0.38198,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,18,15,0.19647,18.708,-0.38172,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,18,15,0.19644,18.707,-0.38147,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,18,15,0.19642,18.707,-0.38121,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,18,15,0.19639,18.707,-0.38096,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,18,15,0.19637,18.706,-0.3807,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,18,15,0.19634,18.706,-0.38045,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,18,15,0.19632,18.706,-0.38019,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,18,15,0.19629,18.706,-0.37994,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,19,15,0.15217,20.119,-0.26529,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,19,15,0.18835,19.68,-0.37107,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,19,15,0.18833,19.679,-0.37083,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,19,15,0.18831,19.679,-0.37059,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,19,15,0.18828,19.679,-0.37034,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,19,15,0.18826,19.679,-0.3701,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,19,15,0.18823,19.678,-0.36986,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,19,15,0.18821,19.678,-0.36962,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,19,15,0.18818,19.678,-0.36938,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,10,19,15,0.18816,19.677,-0.36913,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,11,19,15,0.18814,19.677,-0.36889,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,12,19,15,0.18811,19.677,-0.36865,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,13,19,15,0.18809,19.676,-0.36841,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,14,19,15,0.18806,19.676,-0.36817,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,15,19,15,0.18804,19.676,-0.36792,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,16,19,15,0.18801,19.676,-0.36768,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,17,19,15,0.18799,19.675,-0.36744,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,18,19,15,0.18797,19.675,-0.3672,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,19,19,15,0.18794,19.675,-0.36695,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,20,19,15,0.18792,19.674,-0.36671,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,21,19,15,0.18789,19.674,-0.36647,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,22,19,15,0.18787,19.674,-0.36623,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,23,19,15,0.18785,19.673,-0.36599,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,24,19,15,0.18782,19.673,-0.36574,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,25,19,15,0.1878,19.673,-0.3655,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,26,19,15,0.18777,19.673,-0.36526,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,27,19,15,0.18775,19.672,-0.36502,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,28,19,15,0.18772,19.672,-0.36477,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,29,19,15,0.1877,19.672,-0.36453,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,30,19,15,0.18768,19.671,-0.36429,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,31,19,15,0.18765,19.671,-0.36405,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,32,19,15,0.18763,19.671,-0.36381,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,33,19,15,0.1876,19.67,-0.36356,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,34,19,15,0.18758,19.67,-0.36332,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,35,19,15,0.18755,19.67,-0.36308,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,36,19,15,0.18753,19.67,-0.36284,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,37,19,15,0.18751,19.669,-0.3626,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,38,19,15,0.18748,19.669,-0.36235,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,39,19,15,0.18746,19.669,-0.36211,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,40,19,15,0.18743,19.668,-0.36187,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,41,19,15,0.18741,19.668,-0.36163,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,42,19,15,0.18738,19.668,-0.36138,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,43,19,15,0.18736,19.667,-0.36114,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,1,20,15,0.14553,21.066,-0.25371,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,2,20,15,0.14553,21.065,-0.25355,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,3,20,15,0.17996,20.645,-0.3533,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,4,20,15,0.17993,20.644,-0.35307,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,5,20,15,0.17991,20.644,-0.35284,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,6,20,15,0.17989,20.644,-0.35261,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,7,20,15,0.17986,20.643,-0.35238,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,8,20,15,0.17984,20.643,-0.35215,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
1,9,20,15,0.17982,20.643,-0.35192,0.00043017,-0.010197,0.09934,-0.49737,1.1759,-0.12264,1.8529
