type_driver,property,probability
1,P=? [F crashed],0.2417148694
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],1.350597072e-06
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.5660442567
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.6332597969
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.7691764015
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8137837825
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9402684829
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9871914396
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.1014244744
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0003672264288
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.2359727315
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4627137559
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.5790443438
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.6784730708
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.800145937
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.922683734
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.0358161149
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.007676424457
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.2021373938
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.6339344283
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.6973847604
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.7713777821
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.8552081802
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9471353099
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
