type_driver,property,probability
1,P=? [F crashed],0.1432101136
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],3.518950774e-07
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.853845836
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.9775395824
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9972336971
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9997208523
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9999776254
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.02501018689
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0002682018107
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.6111427216
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.8359649384
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9450358527
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9853873414
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9974044337
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.004109849807
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.01606130124
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.3498687896
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.5735475909
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.7659221144
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.8999359715
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9758975373
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
