type_driver,property,probability
1,P=? [ F crashed ],0.58786
1,P=? [ F crashed | (x=length) | (t=max_time)],1.0
1,P=? [ F crashed | (x=length & t < 21) ],1.0
1,P=? [ F crashed | (x=length & t < 24) ],1.0
1,P=? [ F crashed | (x=length & t < 27) ],1.0
1,P=? [ F crashed | (x=length & t < 30) ],1.0
2,P=? [ F crashed ],0.076755
2,P=? [ F crashed | (x=length) | (t=max_time)],0.99857455
2,P=? [ F crashed | (x=length & t < 21) ],0.9985665238
2,P=? [ F crashed | (x=length & t < 24) ],0.99857455
2,P=? [ F crashed | (x=length & t < 27) ],0.99857455
2,P=? [ F crashed | (x=length & t < 30) ],0.99857455
3,P=? [ F crashed ],0.0304
3,P=? [ F crashed | (x=length) | (t=max_time)],0.996352
3,P=? [ F crashed | (x=length & t < 21) ],0.9958561984000001
3,P=? [ F crashed | (x=length & t < 24) ],0.996352
3,P=? [ F crashed | (x=length & t < 27) ],0.996352
3,P=? [ F crashed | (x=length & t < 30) ],0.996352
