type_driver,property,probability
1,Pmin=? [ F crashed ],0.009286095344034823
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],0.0
1,Pmax=? [ F (x=500 & t < 19) ],8.31078394523631e-10
1,Pmax=? [ F (x=500 & t < 20) ],0.265257185305393
1,Pmax=? [ F (x=500 & t < 21) ],0.815969818455332
1,Pmax=? [ F (x=500 & t < 22) ],0.9523175301136267
1,Pmax=? [ F (x=500 & t < 23) ],0.983599774416879
1,Pmax=? [ F (x=500 & t < 24) ],0.9844494571033936
1,Pmax=? [ F (x=500 & t < 25) ],0.9905000220891604
1,Pmax=? [ F (x=500 & t < 26) ],0.9906845618908335
2,Pmin=? [ F crashed ],0.0007984304546259582
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],0.0
2,Pmax=? [ F (x=500 & t < 19) ],1.6936656527629825e-09
2,Pmax=? [ F (x=500 & t < 20) ],0.07550279498190338
2,Pmax=? [ F (x=500 & t < 21) ],0.6565947855644199
2,Pmax=? [ F (x=500 & t < 22) ],0.83285814609796
2,Pmax=? [ F (x=500 & t < 23) ],0.9790670608784168
2,Pmax=? [ F (x=500 & t < 24) ],0.9888172630180958
2,Pmax=? [ F (x=500 & t < 25) ],0.9991878188150547
2,Pmax=? [ F (x=500 & t < 26) ],0.9992006963328195
3,Pmin=? [ F crashed ],5.796333568390124e-05
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],0.0
3,Pmax=? [ F (x=500 & t < 19) ],5.514697371502172e-09
3,Pmax=? [ F (x=500 & t < 20) ],0.015900776121370565
3,Pmax=? [ F (x=500 & t < 21) ],0.36520033358844906
3,Pmax=? [ F (x=500 & t < 22) ],0.6477002921461297
3,Pmax=? [ F (x=500 & t < 23) ],0.906815263267785
3,Pmax=? [ F (x=500 & t < 24) ],0.9488596505991942
3,Pmax=? [ F (x=500 & t < 25) ],0.9999418515878161
3,Pmax=? [ F (x=500 & t < 26) ],0.9999420218513226
