type_driver,property,probability
1,Pmin=? [ F crashed ],0.006412377881252134
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],0.0
1,Pmax=? [ F (x=500 & t < 19) ],9.765601218219653e-10
1,Pmax=? [ F (x=500 & t < 20) ],0.1937676158447911
1,Pmax=? [ F (x=500 & t < 21) ],0.8311536696105329
1,Pmax=? [ F (x=500 & t < 22) ],0.9855886754743745
1,Pmax=? [ F (x=500 & t < 23) ],0.9927020099612645
1,Pmax=? [ F (x=500 & t < 24) ],0.9931373341145382
1,Pmax=? [ F (x=500 & t < 25) ],0.9934346835822623
1,Pmax=? [ F (x=500 & t < 26) ],0.993511779111807
2,Pmin=? [ F crashed ],0.0019558884939536374
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],0.0
2,Pmax=? [ F (x=500 & t < 19) ],6.319144557272501e-09
2,Pmax=? [ F (x=500 & t < 20) ],0.06612897961383217
2,Pmax=? [ F (x=500 & t < 21) ],0.6823768033425366
2,Pmax=? [ F (x=500 & t < 22) ],0.9684100135806998
2,Pmax=? [ F (x=500 & t < 23) ],0.9974251739160072
2,Pmax=? [ F (x=500 & t < 24) ],0.9979392542768417
2,Pmax=? [ F (x=500 & t < 25) ],0.998035124613911
2,Pmax=? [ F (x=500 & t < 26) ],0.9980424446330269
3,Pmin=? [ F crashed ],0.0005988368927753491
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],0.0
3,Pmax=? [ F (x=500 & t < 19) ],5.2333496509836465e-08
3,Pmax=? [ F (x=500 & t < 20) ],0.01481669595442554
3,Pmax=? [ F (x=500 & t < 21) ],0.4384929872893554
3,Pmax=? [ F (x=500 & t < 22) ],0.8401872529440111
3,Pmax=? [ F (x=500 & t < 23) ],0.9769377813950904
3,Pmax=? [ F (x=500 & t < 24) ],0.992016548092844
3,Pmax=? [ F (x=500 & t < 25) ],0.9994004792411927
3,Pmax=? [ F (x=500 & t < 26) ],0.9994011364597779
