type_driver,property,probability
1,Pmin=? [ F crashed ],0.4732696800000001
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],7.319483315145575e-11
1,Pmax=? [ F (x=500 & t < 19) ],0.4969296892
1,Pmax=? [ F (x=500 & t < 20) ],0.52631881827904
1,Pmax=? [ F (x=500 & t < 21) ],0.52673032
1,Pmax=? [ F (x=500 & t < 22) ],0.52673032
1,Pmax=? [ F (x=500 & t < 23) ],0.52673032
1,Pmax=? [ F (x=500 & t < 24) ],0.52673032
1,Pmax=? [ F (x=500 & t < 25) ],0.52673032
1,Pmax=? [ F (x=500 & t < 26) ],0.52673032
2,Pmin=? [ F crashed ],0.3283308
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],5.503551966196842e-10
2,Pmax=? [ F (x=500 & t < 19) ],0.5438786212000001
2,Pmax=? [ F (x=500 & t < 20) ],0.6688006546924
2,Pmax=? [ F (x=500 & t < 21) ],0.6716692
2,Pmax=? [ F (x=500 & t < 22) ],0.6716692
2,Pmax=? [ F (x=500 & t < 23) ],0.6716692
2,Pmax=? [ F (x=500 & t < 24) ],0.6716692
2,Pmax=? [ F (x=500 & t < 25) ],0.6716692
2,Pmax=? [ F (x=500 & t < 26) ],0.6716692
3,Pmin=? [ F crashed ],0.23058540000000002
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],6.6189118530766474e-09
3,Pmax=? [ F (x=500 & t < 19) ],0.3889679086
3,Pmax=? [ F (x=500 & t < 20) ],0.7591568452165804
3,Pmax=? [ F (x=500 & t < 21) ],0.7694146
3,Pmax=? [ F (x=500 & t < 22) ],0.7694146
3,Pmax=? [ F (x=500 & t < 23) ],0.7694146
3,Pmax=? [ F (x=500 & t < 24) ],0.7694146
3,Pmax=? [ F (x=500 & t < 25) ],0.7694146
3,Pmax=? [ F (x=500 & t < 26) ],0.7694146
