type_driver,property,probability
1,P=? [F crashed],0.1374836002
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.1223741882
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.2248504382
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.4515771132
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.7457454599
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9580265809
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.01930934294
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.1589557513
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.2945039281
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.7918868024
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8351750841
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9338658912
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.002311049347
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.1259882035
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.2404232595
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.963193909
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9659271677
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9797123219
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
