type_driver,property,probability
1,P=? [F crashed],0.1972175917
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.260279902
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.7723740847
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.940361318
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9875753689
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9978534062
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.99971954
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.05844570918
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0561577254
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4107928179
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.6481021824
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8265183001
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9290479357
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9794995809
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.01855567735
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.009056841903
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.2950603227
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.422007447
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.5797307857
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.743659112
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.8891650361
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
