type_driver,property,probability
1,P=? [F crashed],0.1607478547
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],3.980565324e-08
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.9740029217
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.9967915818
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9996739907
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9999717548
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9999981053
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.03240146485
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],9.863040021e-05
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.7789247217
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.9235684657
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.97868401
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9953443471
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9993056026
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.006123740998
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.01299503062
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.3982604294
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.6236810606
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8073625873
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9241446841
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9851182828
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
