type_driver,property,probability
1,P=? [F crashed],0.1766825556
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],2.499897916e-06
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.8023603226
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.9606203117
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.99402102
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9992899734
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9999342136
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.05667377599
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.001777698684
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.378714554
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.6780347536
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.870926173
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.959861557
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9919355664
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.01483386051
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0716385113
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.2338790925
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4045995495
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.6128207481
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8054488665
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.951304907
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
