type_driver,property,probability
1,P=? [ F crashed ],0.31904511248001605
1,P=? [ F crashed | (x=length) | (t=max_time)],1.0
1,P=? [ F crashed | (x=length & t < 21) ],0.31904747730002103
1,P=? [ F crashed | (x=length & t < 24) ],0.6756588262880531
1,P=? [ F crashed | (x=length & t < 27) ],0.9999784967021487
1,P=? [ F crashed | (x=length & t < 30) ],1.0
2,P=? [ F crashed ],0.0017497877204808003
2,P=? [ F crashed | (x=length) | (t=max_time)],1.0
2,P=? [ F crashed | (x=length & t < 21) ],0.0034325197618375845
2,P=? [ F crashed | (x=length & t < 24) ],0.40391695107826764
2,P=? [ F crashed | (x=length & t < 27) ],0.9880822896436763
2,P=? [ F crashed | (x=length & t < 30) ],1.0
3,P=? [ F crashed ],0.0001135274444928
3,P=? [ F crashed | (x=length) | (t=max_time)],1.0
3,P=? [ F crashed | (x=length & t < 21) ],0.057330219095002216
3,P=? [ F crashed | (x=length & t < 24) ],0.15523520070570623
3,P=? [ F crashed | (x=length & t < 27) ],0.8734914585453222
3,P=? [ F crashed | (x=length & t < 30) ],1.0
