type_driver,property,probability
1,Pmin=? [ F crashed ],0.013433406698918841
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],5.005012938201504e-07
1,Pmax=? [ F (x=500 & t < 19) ],0.31548012614372606
1,Pmax=? [ F (x=500 & t < 20) ],0.8077009111211982
1,Pmax=? [ F (x=500 & t < 21) ],0.9745965191546717
1,Pmax=? [ F (x=500 & t < 22) ],0.9832256596245537
1,Pmax=? [ F (x=500 & t < 23) ],0.985619520297256
1,Pmax=? [ F (x=500 & t < 24) ],0.9863584757838639
1,Pmax=? [ F (x=500 & t < 25) ],0.9865521453736452
1,Pmax=? [ F (x=500 & t < 26) ],0.9865645605175271
2,Pmin=? [ F crashed ],0.007350874347212191
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],5.988719503806597e-06
2,Pmax=? [ F (x=500 & t < 19) ],0.10966265016324614
2,Pmax=? [ F (x=500 & t < 20) ],0.5683118203004359
2,Pmax=? [ F (x=500 & t < 21) ],0.8933807041948544
2,Pmax=? [ F (x=500 & t < 22) ],0.9496175690321396
2,Pmax=? [ F (x=500 & t < 23) ],0.9788216773735896
2,Pmax=? [ F (x=500 & t < 24) ],0.9926320210088699
2,Pmax=? [ F (x=500 & t < 25) ],0.9926486770946936
2,Pmax=? [ F (x=500 & t < 26) ],0.9926489986421243
3,Pmin=? [ F crashed ],0.0023462710663173275
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],6.795790353517318e-05
3,Pmax=? [ F (x=500 & t < 19) ],0.02682186164529038
3,Pmax=? [ F (x=500 & t < 20) ],0.2793285054070732
3,Pmax=? [ F (x=500 & t < 21) ],0.8314647337881067
3,Pmax=? [ F (x=500 & t < 22) ],0.9117849491118009
3,Pmax=? [ F (x=500 & t < 23) ],0.9570090279429413
3,Pmax=? [ F (x=500 & t < 24) ],0.9976524836991421
3,Pmax=? [ F (x=500 & t < 25) ],0.9976536368043352
3,Pmax=? [ F (x=500 & t < 26) ],0.9976537190666217
