type_driver,property,probability
1,Pmin=? [ F crashed ],0.025401950667142303
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.0
1,Pmax=? [ F (x=500 & t < 18) ],5.2708832049923095e-08
1,Pmax=? [ F (x=500 & t < 19) ],0.5426137748655306
1,Pmax=? [ F (x=500 & t < 20) ],0.9678326755188915
1,Pmax=? [ F (x=500 & t < 21) ],0.9741222405692334
1,Pmax=? [ F (x=500 & t < 22) ],0.9743860604252856
1,Pmax=? [ F (x=500 & t < 23) ],0.9745402338915714
1,Pmax=? [ F (x=500 & t < 24) ],0.9745881690488727
1,Pmax=? [ F (x=500 & t < 25) ],0.974596328884894
1,Pmax=? [ F (x=500 & t < 26) ],0.9745969155134597
2,Pmin=? [ F crashed ],0.006319440901173575
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.0
2,Pmax=? [ F (x=500 & t < 18) ],5.287033548926968e-07
2,Pmax=? [ F (x=500 & t < 19) ],0.28267508145888837
2,Pmax=? [ F (x=500 & t < 20) ],0.9730676930701956
2,Pmax=? [ F (x=500 & t < 21) ],0.9935868239249186
2,Pmax=? [ F (x=500 & t < 22) ],0.9936545433206491
2,Pmax=? [ F (x=500 & t < 23) ],0.9936727661854858
2,Pmax=? [ F (x=500 & t < 24) ],0.9936797287062251
2,Pmax=? [ F (x=500 & t < 25) ],0.9936805124492778
2,Pmax=? [ F (x=500 & t < 26) ],0.9936805253406018
3,Pmin=? [ F crashed ],0.0018670557158125068
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.0
3,Pmax=? [ F (x=500 & t < 18) ],7.839533602914471e-06
3,Pmax=? [ F (x=500 & t < 19) ],0.13681129061607736
3,Pmax=? [ F (x=500 & t < 20) ],0.860898482114545
3,Pmax=? [ F (x=500 & t < 21) ],0.9923346968604887
3,Pmax=? [ F (x=500 & t < 22) ],0.996631559260963
3,Pmax=? [ F (x=500 & t < 23) ],0.9981283645242401
3,Pmax=? [ F (x=500 & t < 24) ],0.9981328089920092
3,Pmax=? [ F (x=500 & t < 25) ],0.9981329116630657
3,Pmax=? [ F (x=500 & t < 26) ],0.9981328361566575
