type_driver,property,probability
1,Pmin=? [ F crashed ],0.5040000000000001
1,Pmax=? [ F (x=500 & t < 16) ],0.0
1,Pmax=? [ F (x=500 & t < 17) ],0.486839872
1,Pmax=? [ F (x=500 & t < 18) ],0.496
1,Pmax=? [ F (x=500 & t < 19) ],0.496
1,Pmax=? [ F (x=500 & t < 20) ],0.496
1,Pmax=? [ F (x=500 & t < 21) ],0.496
1,Pmax=? [ F (x=500 & t < 22) ],0.496
1,Pmax=? [ F (x=500 & t < 23) ],0.496
1,Pmax=? [ F (x=500 & t < 24) ],0.496
1,Pmax=? [ F (x=500 & t < 25) ],0.496
1,Pmax=? [ F (x=500 & t < 26) ],0.496
2,Pmin=? [ F crashed ],0.35100000000000003
2,Pmax=? [ F (x=500 & t < 16) ],0.0
2,Pmax=? [ F (x=500 & t < 17) ],0.5524833160000001
2,Pmax=? [ F (x=500 & t < 18) ],0.649
2,Pmax=? [ F (x=500 & t < 19) ],0.649
2,Pmax=? [ F (x=500 & t < 20) ],0.649
2,Pmax=? [ F (x=500 & t < 21) ],0.649
2,Pmax=? [ F (x=500 & t < 22) ],0.649
2,Pmax=? [ F (x=500 & t < 23) ],0.649
2,Pmax=? [ F (x=500 & t < 24) ],0.649
2,Pmax=? [ F (x=500 & t < 25) ],0.649
2,Pmax=? [ F (x=500 & t < 26) ],0.649
3,Pmin=? [ F crashed ],0.25200000000000006
3,Pmax=? [ F (x=500 & t < 16) ],0.0
3,Pmax=? [ F (x=500 & t < 17) ],0.3978013600000001
3,Pmax=? [ F (x=500 & t < 18) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 19) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 20) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 21) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 22) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 23) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 24) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 25) ],0.7480000000000001
3,Pmax=? [ F (x=500 & t < 26) ],0.7480000000000001
