type_driver,property,probability
1,P=? [F crashed],0.1122812103
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.06345127586
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.1535275086
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.1535275086
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.3128748296
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.4688591314
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],0.7608088393
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.0105526095
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.1184942241
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.2856526346
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.2856526346
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.4493339402
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.6968015677
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],0.9096988496
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.0008184351535
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4107376439
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.5069138279
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.5069138279
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.5784241736
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.755267369
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],0.9874065394
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
