type_driver,property,probability
1,P=? [F crashed],0.13004652
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.003668555216
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.003668555216
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.32134223
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.8173369907
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9728641688
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.027632992
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.1027649541
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.1027649541
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.1509742456
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.4536097651
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.8007520969
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.006096312282
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.4709712744
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.4709712744
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4751593539
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.5626352641
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.7573687621
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
