type_driver,property,probability
1,P=? [F crashed],0.2696250823
1,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
1,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
1,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4814688888
1,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.9938554737
1,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9999995398
1,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9999999895
1,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9999999998
1,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
1,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
2,P=? [F crashed],0.07248621151
2,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
2,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
2,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.4626522272
2,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.9789578943
2,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9999411473
2,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9999957842
2,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9999997933
2,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],0.9999999946
2,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
2,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
3,P=? [F crashed],0.01862522194
3,P=? [F ((crashed | (x = 500)) | (t = 30))],1.0
3,P=? [F ((x = 500) & (t < 16)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 17)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 18)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 19)) || F (x = 500)],0.0
3,P=? [F ((x = 500) & (t < 20)) || F (x = 500)],0.234576907
3,P=? [F ((x = 500) & (t < 21)) || F (x = 500)],0.8811627955
3,P=? [F ((x = 500) & (t < 22)) || F (x = 500)],0.9958168659
3,P=? [F ((x = 500) & (t < 23)) || F (x = 500)],0.9994093291
3,P=? [F ((x = 500) & (t < 24)) || F (x = 500)],0.9999391328
3,P=? [F ((x = 500) & (t < 25)) || F (x = 500)],0.9999968477
3,P=? [F ((x = 500) & (t < 26)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 27)) || F (x = 500)],1.0
3,P=? [F ((x = 500) & (t < 28)) || F (x = 500)],1.0
